SCUOLA_ANONIMO;CLASSE_ANONIMO;STUDENTE_ANONIMO;TIPO_SCUOLA;Grado;genere;mese;anno;luogo;regolarità;origine;luogo_padre;luogo_madre;voto_scritto_ita;voto_orale_ita;voto_scritto_mat;voto_orale_mat;voto_scritto_eng;voto_orale_eng;codice_orario;Cod_Reg;Areageo_5;WLE_ELI_200;LIVELLI_WLE_ELI;peso_studente;peso_classe;peso_scuola;ESCS_studente
1135;210;18165;3;13;2;10;3;1;3;1;1;1;12;5;12;5;12;6;3;4;1;186,682468913893;2;38,9132653061224;2,28571428571429;17,0245535714286; 
1137;229;18166;1;13;2;7;3;1;3;3;3;3;12;6;12;4;12;8;3;54;2;264,039914826427;3;10,5833333333333;1;10,5833333333333;-,981310353035783
1137;230;20481;3;13;2;8;3;1;3;1;1;1;12;6;12;5;12;5;4;54;2;189,752267763987;2;13,0892857142857;1,92857142857143;6,78703703703704; 
1138;233;18167;4;13;1;7;2;1;3;1;1;2;12;6;12;4;12;7;4;54;2;157,827183493541;1;2,74285714285714;2,74285714285714;1; 
608;247;18168;1;13;2;12;2;1;3;3;4;4;12;7;12;5;12;8;3;54;2;258,033279934192;3;6,14285714285714;6,14285714285714;1;-,992557776163156
606;235;18169;1;13;1;2;3;1;3;1;1;1;12;7;12;4;12;5;3;54;2;213,647723993024;2;8,26666666666667;2,56666666666667;3,22077922077922;-,116656394434386
1139;238;18170;1;13;1;2;3;4;3;2;3;3;12;5;12;6;12;4;3;54;2;247,814668073895;3;7,29411764705882;3,64705882352941;2;-1,49232655670842
1142;245;18171;1;13;1;1;3;1;3;1;1;1;99;99;12;8;12;8;3;54;2;276,882327145732;3;6,35897435897436;4,28205128205128;1,48502994011976;1,45353528535451
607;239;18172;1;13;2;1;3;1;3;1;1;1;7;6;12;5;12;7;3;54;2;216,261580019087;3;2,48484848484848;2,48484848484848;1;1,10193010891838
1140;241;18173;2;13;1;12;3;1;3;1;1;1;12;7;12;4;12;6;3;54;2;190,063519710835;2;6,42962962962963;4,2;1,53086419753086;-,411354053396853
1140;242;18174;2;13;2;4;2;1;3;1;1;1;12;7;12;6;12;9;3;54;2;223,805534915759;3;6,42962962962963;4,2;1,53086419753086;-,524440628690682
1141;243;18175;2;13;2;1;3;1;3;1;1;1;12;7;12;6;12;5;3;54;2;191,532870932899;2;7,23333333333333;3,425;2,11192214111922;-,023524600692709
1138;232;18176;4;13;1;3;3;1;3;1;1;1;12;6;12;6;12;6;4;54;2;213,993679591143;2;2,74285714285714;2,74285714285714;1; 
1141;244;18177;2;13;1;4;3;1;3;3;4;4;12;4;12;4;12;4;3;54;2;239,090754113004;3;7,23333333333333;3,425;2,11192214111922;-,992557776163156
1142;245;18178;1;13;2;1;3;1;3;1;1;2;99;99;12;4;12;7;3;54;2;263,661408500529;3;6,35897435897436;4,28205128205128;1,48502994011976;1,96248826994046
1140;241;18179;2;13;1;5;3;1;3;1;1;1;12;6;12;6;12;5;3;54;2;177,024890223733;2;6,42962962962963;4,2;1,53086419753086;-,448623936496864
1142;246;18180;1;13;1;10;3;1;3;1;1;1;12;6;12;5;12;6;3;54;2;223,64762871297;3;6,35897435897436;4,28205128205128;1,48502994011976;2,10216548906835
608;248;20482;1;13;1;12;2;1;3;1;1;1;12;6;12;5;12;5;3;54;2;161,646559900987;1;6,14285714285714;6,14285714285714;1; 
608;248;18181;1;13;1;1;4;1;1;1;1;1;12;7;12;6;12;9;3;54;2;263,661408500529;3;6,14285714285714;6,14285714285714;1; 
1137;231;18182;3;13;1;8;3;1;3;3;2;2;12;7;12;4;12;7;4;54;2;277,784729515913;3;13,0892857142857;1,92857142857143;6,78703703703704;-,407258255817538
609;251;18183;2;13;1;2;3;1;3;3;4;4;12;6;12;5;12;5;4;54;2;196,278279663851;2;8,76767676767677;7,51515151515152;1,16666666666667;,529116597398362
611;254;18184;3;13;1;6;2;1;3;1;1;4;12;5;12;5;12;8;4;54;2;262,407676045732;3;10,4714285714286;5;2,09428571428571;-,524440628690682
611;254;18185;3;13;1;4;3;3;3;2;3;3;12;5;12;4;12;6;4;54;2;203,798712613798;2;10,4714285714286;5;2,09428571428571;,173945466948765
1137;230;18186;3;13;2;11;3;1;3;1;1;2;12;7;12;7;12;9;4;54;2;254,807894667469;3;13,0892857142857;1,92857142857143;6,78703703703704;-,407258255817538
1137;231;18187;3;13;1;9;3;1;3;1;1;1;12;5;12;9;12;5;4;54;2;212,435173350351;2;13,0892857142857;1,92857142857143;6,78703703703704;-,0379824903594772
1262;549;18188;2;13;1;8;2;1;3;1;1;1;12;7;12;7;12;8;3;11;3;219,815489803698;3;15,1448275862069;,896551724137931;16,8923076923077;,822575670662604
619;258;18189;3;13;1;1;3;1;3;1;1;1;12;7;12;8;12;7;3;6;2;222,507307661524;3;46,652027027027;4,7027027027027;9,92025862068965;-1,49232655670842
619;258;18190;3;13;1;8;3;1;3;3;4;4;12;8;12;6;12;7;3;6;2;219,658355463093;3;46,652027027027;4,7027027027027;9,92025862068965;-2,3298330832629
619;259;18191;3;13;1;11;3;1;3;1;1;1;12;6;12;4;12;6;3;6;2;213,895851373519;2;46,652027027027;4,7027027027027;9,92025862068965;,557679122073594
1145;260;18192;3;13;2;12;3;1;3;1;1;1;12;7;12;4;12;5;3;6;2;249,564860903882;3;50,7683823529412;3,73529411764706;13,5915354330709;,25582983756307
1145;261;18193;3;13;1;12;2;4;3;2;4;4;12;5;12;6;12;7;3;6;2;180,633550872158;2;50,7683823529412;3,73529411764706;13,5915354330709;-,0460194469474544
1145;261;18194;3;13;1;7;3;1;3;1;1;1;12;5;12;4;12;4;3;6;2;166,737023268637;1;50,7683823529412;3,73529411764706;13,5915354330709;-,023524600692709
1146;263;18195;1;13;1;10;3;1;3;3;4;4;12;7;12;8;12;6;3;6;2;241,294486448758;3;28,6472868217054;3,37209302325581;8,49540229885057;-,57705373249738
1147;265;18196;1;13;1;7;3;1;3;1;1;2;8;7;5;5;9;9;3;6;2;249,564860903882;3;42,4770114942529;1,03448275862069;41,0611111111111;,819718458781513
1147;264;18197;1;13;1;9;3;1;3;1;3;1;6;7;4;6;6;7;3;6;2;219,026311283676;3;42,4770114942529;1,03448275862069;41,0611111111111;,411934224525218
1147;265;18198;1;13;1;7;3;1;3;1;1;1;7;6;4;4;8;7;3;6;2;228,458957181168;3;42,4770114942529;1,03448275862069;41,0611111111111;,368466984463629
1147;264;18199;1;13;2;8;3;1;3;1;1;1;7;6;6;6;7;7;3;6;2;224,347872989546;3;42,4770114942529;1,03448275862069;41,0611111111111;1,40377939342891
1146;263;18200;1;13;2;2;3;1;3;1;1;1;12;6;12;6;12;7;3;6;2;221,177858407806;3;28,6472868217054;3,37209302325581;8,49540229885057;,185192890076138
1148;266;18201;2;13;2;3;3;1;3;1;2;1;12;8;12;9;12;8;4;6;2;204,852197006874;2;23,4755555555555;3,31111111111111;7,08993288590604;1,8115636276852
1148;266;18202;2;13;2;2;3;1;3;1;1;4;12;7;12;7;12;6;4;6;2;131,722522874858;1;23,4755555555555;3,31111111111111;7,08993288590604;-1,69822243520802
1148;267;18203;2;13;2;3;3;1;3;1;1;1;12;5;12;4;12;5;4;6;2;164,368664964056;1;23,4755555555555;3,31111111111111;7,08993288590604;,093657772180435
619;258;18204;3;13;2;3;3;1;3;3;2;2;12;7;12;7;12;8;3;6;2;227,026262660907;3;46,652027027027;4,7027027027027;9,92025862068965;-,88408276171479
1149;268;18205;3;13;1;7;2;1;3;1;1;1;12;5;12;5;12;6;3;6;2;251,002781676008;3;46,652027027027;3,64864864864865;12,7861111111111;,267077260690442
1150;271;18206;4;13;1;3;3;1;3;1;1;1;12;8;12;9;12;6;3;6;2;200,588393399277;2;29,8558558558559;3,75675675675676;7,94724220623501;,278324683817815
1154;279;18207;1;13;1;2;3;4;3;2;4;4;12;5;12;5;12;7;3;6;2;231,961314335652;3;29,3293650793651;1,47619047619048;19,8682795698925;-1,56251407580209
1154;279;18208;1;13;1;6;3;1;3;1;1;1;12;5;12;4;12;6;3;6;2;185,402280272201;2;29,3293650793651;1,47619047619048;19,8682795698925;-,407258255817538
1154;279;18209;1;13;1;7;3;1;3;3;2;2;12;5;12;7;12;6;3;6;2;230,187364982846;3;29,3293650793651;1,47619047619048;19,8682795698925;-,793940461068976
1251;523;18210;3;13;1;6;3;1;3;1;1;2;7;7;7;7;7;7;3;11;3;232,580687797079;3;17,6196581196581;,948717948717949;18,5720720720721;1,41216960467519
1155;280;18211;3;13;2;6;3;1;3;3;4;4;6;99;6;99;6;99;3;6;2;223,49754054685;3;43,153125;2,75;15,6920454545455;-1,6909438718026
1155;281;18212;3;13;2;12;3;1;3;1;1;3;7;99;4;99;7;99;3;6;2;262,407676045732;3;43,153125;2,75;15,6920454545455;-,573526118779488
1155;281;18213;3;13;2;8;3;1;3;1;1;1;5;99;4;99;6;99;3;6;2;220,641017778222;3;43,153125;2,75;15,6920454545455;-,793940461068976
1155;281;18214;3;13;2;12;3;2;3;2;2;2;7;99;8;99;5;99;3;6;2;181,676257687869;2;43,153125;2,75;15,6920454545455;-,185696666075344
1156;285;18215;1;13;1;4;3;1;3;1;1;1;12;7;12;6;12;7;3;6;2;232,937848892681;3;27,9962121212121;6,22727272727273;4,49574209245742;,411934224525218
619;259;18216;3;13;1;4;3;1;3;1;1;2;12;6;12;3;12;6;3;6;2;196,042580942101;2;46,652027027027;4,7027027027027;9,92025862068965;,368466984463629
1157;286;18217;4;13;1;1;1;1;3;3;4;4;99;99;99;99;99;99;9;6;2;214,255432371252;2;24,0144927536232;2,84782608695652;8,43256997455471;-,212736738302673
1157;287;18218;4;13;1;4;3;1;3;3;4;4;99;99;99;99;99;99;9;6;2;242,540912563766;3;24,0144927536232;2,84782608695652;8,43256997455471;-,604728323459012
1157;286;18219;4;13;1;11;2;4;3;2;4;4;99;99;99;99;99;99;9;6;2;255,232027406196;3;24,0144927536232;2,84782608695652;8,43256997455471;-,947568083653665
1157;286;18220;4;13;1;11;3;1;3;1;1;1;99;99;99;99;99;99;9;6;2;209,929627939281;2;24,0144927536232;2,84782608695652;8,43256997455471;,267077260690442
1157;286;18221;4;13;1;5;3;1;3;1;1;1;99;99;99;99;99;99;9;6;2;162,838038139101;1;24,0144927536232;2,84782608695652;8,43256997455471;,464547328331917
1157;287;18222;4;13;1;11;3;1;3;1;1;1;99;99;99;99;99;99;9;6;2;204,852197006874;2;24,0144927536232;2,84782608695652;8,43256997455471;-,302879038948488
1157;286;18223;4;13;1;9;2;1;3;1;1;1;99;99;99;99;99;99;9;6;2;147,803159874072;1;24,0144927536232;2,84782608695652;8,43256997455471; 
1157;287;18224;4;13;1;7;2;1;3;1;1;1;99;99;99;99;99;99;9;6;2;210,623240973316;2;24,0144927536232;2,84782608695652;8,43256997455471;,077865123080478
1157;286;18225;4;13;1;2;3;1;3;1;1;1;99;99;99;99;99;99;9;6;2;189,531901233232;2;24,0144927536232;2,84782608695652;8,43256997455471; 
1158;289;18226;1;13;1;2;3;1;3;1;1;1;7;6;12;6;5;5;3;6;2;217,244497309646;3;42,9852941176471;1;42,9852941176471;1,16293342397136
1158;288;18227;1;13;1;2;3;1;3;1;3;1;6;7;12;6;5;4;3;6;2;231,827486112891;3;42,9852941176471;1;42,9852941176471;1,41216960467519
1251;523;18228;3;13;2;10;3;1;3;1;1;1;7;7;6;6;7;7;3;11;3;243,357623602635;3;17,6196581196581;,948717948717949;18,5720720720721;-,105408971307013
1160;292;18229;1;13;1;2;3;1;3;1;1;1;12;5;12;11;12;6;3;6;2;207,714941421215;2;23,5725806451613;1;23,5725806451613;,581729701205061
1163;300;18230;4;13;1;5;3;1;3;1;1;1;12;7;12;7;12;7;3;6;2;202,520348080888;2;34,5208333333333;1,40625;24,5481481481481; 
1161;293;18231;3;13;1;12;2;1;3;1;1;1;12;6;12;6;12;5;3;6;2;209,54044311324;2;45,4243421052631;3,97368421052632;11,4312913907285;-1,6909438718026
1161;294;18232;3;13;2;5;2;1;3;1;1;1;12;6;12;5;12;6;3;6;2;170,801726277776;2;45,4243421052631;3,97368421052632;11,4312913907285;-1,56251407580209
1161;293;18233;3;13;2;9;3;1;3;1;1;1;12;9;12;6;12;9;3;6;2;280,367318832486;3;45,4243421052631;3,97368421052632;11,4312913907285;-,604728323459012
1162;297;18234;4;13;1;7;2;1;3;1;1;3;12;5;12;4;12;6;3;6;2;204,852197006874;2;29,0701754385965;3,42105263157895;8,4974358974359;-,0379824903594772
1162;297;18235;4;13;1;1;2;1;3;1;1;1;12;5;12;6;12;6;3;6;2;190,087093483901;2;29,0701754385965;3,42105263157895;8,4974358974359;-,023524600692709
632;296;18236;4;13;1;8;3;1;3;1;1;1;99;99;99;99;99;99;9;6;2;219,815489803698;3;38,0919540229885;3,55172413793103;10,7249190938511;,267077260690442
1162;297;18237;4;13;1;1;3;1;3;1;1;1;12;7;12;6;12;6;3;6;2;168,957772989954;1;29,0701754385965;3,42105263157895;8,4974358974359;-,701955914780005
1163;299;18238;4;13;1;4;2;1;3;1;1;1;12;8;12;7;12;9;3;6;2;264,099694087955;3;34,5208333333333;1,40625;24,5481481481481;1,16293342397136
632;295;20574;4;13;2;9;2;1;3;3;3;2;99;99;99;99;99;99;9;6;2;180,338468019766;2;38,0919540229885;3,55172413793103;10,7249190938511; 
632;295;18239;4;13;1;7;3;1;3;1;3;1;99;99;99;99;99;99;9;6;2;164,368664964056;1;38,0919540229885;3,55172413793103;10,7249190938511;-,782693037941603
632;296;18240;4;13;2;10;3;1;3;1;1;1;99;99;99;99;99;99;9;6;2;189,752267763987;2;38,0919540229885;3,55172413793103;10,7249190938511; 
1162;297;18241;4;13;1;11;3;1;3;1;1;1;12;6;12;5;12;7;3;6;2;183,550668935267;2;29,0701754385965;3,42105263157895;8,4974358974359; 
1162;298;18242;4;13;1;2;2;1;3;1;1;1;12;6;12;7;12;7;3;6;2;200,588393399277;2;29,0701754385965;3,42105263157895;8,4974358974359;-,407258255817538
1162;298;18243;4;13;2;12;3;1;3;1;1;1;12;6;12;6;12;7;3;6;2;157,827183493541;1;29,0701754385965;3,42105263157895;8,4974358974359;-1,49232655670842
1162;298;18244;4;13;2;4;3;1;3;1;1;1;12;7;12;4;12;7;3;6;2;185,435510238416;2;29,0701754385965;3,42105263157895;8,4974358974359;-,721910696332156
1162;298;18245;4;13;2;3;3;3;3;2;3;3;12;6;12;7;12;8;3;6;2;189,752267763987;2;29,0701754385965;3,42105263157895;8,4974358974359;-,0347720238200817
1162;298;18246;4;13;1;2;3;1;3;1;1;1;12;6;12;8;12;7;3;6;2;173,58524173879;2;29,0701754385965;3,42105263157895;8,4974358974359; 
1163;302;18247;3;13;1;1;1;1;3;1;1;1;12;5;12;6;12;5;3;6;2;207,714941421215;2;43,153125;4,95;8,71780303030303;-,701955914780005
1166;307;18248;1;13;1;10;3;1;3;3;2;2;12;8;12;6;12;10;3;6;2;277,784729515913;3;18,7371794871795;1,56410256410256;11,9795081967213;-,604728323459012
1164;303;18249;3;13;2;3;3;2;3;2;2;4;99;99;99;99;99;99;9;6;2;248,327309663139;3;47,9479166666667;5,02777777777778;9,53660220994475;-,793940461068976
1164;303;18250;3;13;1;6;3;1;3;1;1;1;99;99;99;99;99;99;9;6;2;196,323115396578;2;47,9479166666667;5,02777777777778;9,53660220994475;,755149189715068
1164;303;18251;3;13;1;3;4;1;1;3;4;4;99;99;99;99;99;99;9;6;2;189,019394683781;2;47,9479166666667;5,02777777777778;9,53660220994475;-,535814989675416
1164;303;18252;3;13;1;7;3;1;3;1;1;1;99;99;99;99;99;99;9;6;2;241,564750753745;3;47,9479166666667;5,02777777777778;9,53660220994475;-,503338599685825
1096;127;18253;4;13;2;9;3;1;3;1;1;1;12;6;12;5;12;6;3;4;1;166,199921202123;1;33,8815331010453;2,68292682926829;12,6285714285714; 
1166;308;18254;1;13;2;11;3;1;3;3;4;4;12;5;12;6;12;6;3;6;2;199,011297588657;2;18,7371794871795;1,56410256410256;11,9795081967213;-,185696666075344
1167;310;18256;1;13;2;3;3;1;3;1;1;1;7;8;12;6;12;8;3;6;2;234,15120732536;3;19,8536585365854;4,19512195121951;4,73255813953488;,743901766587695
641;315;18257;2;13;1;5;2;1;3;1;1;1;12;6;12;6;12;7;3;6;2;232,937848892681;3;24,5674418604651;1,3953488372093;17,6066666666667;1,40377939342891
1168;312;18258;2;13;2;7;3;1;3;1;1;1;5;7;12;4;12;4;3;6;2;162,732861735371;1;25,7658536585366;7,21951219512195;3,56891891891892;,121332363142067
641;316;18259;2;13;2;6;2;1;3;3;3;3;12;7;12;3;12;8;3;6;2;276,413304519239;3;24,5674418604651;1,3953488372093;17,6066666666667;-,793940461068976
1168;312;18260;2;13;2;6;3;1;3;1;1;2;8;9;12;9;12;7;3;6;2;232,580687797079;3;25,7658536585366;7,21951219512195;3,56891891891892;,52072638615208
1172;322;18263;3;13;1;12;3;1;3;1;1;1;99;99;99;99;99;99;9;7;2;169,989498128079;2;18,2451612903226;5,09677419354839;3,57974683544304; 
1172;321;18264;3;13;2;6;2;1;3;1;1;1;99;99;99;99;99;99;9;7;2;241,294486448758;3;18,2451612903226;5,09677419354839;3,57974683544304;,384259633563586
1172;321;18266;3;13;1;10;3;1;3;1;1;1;99;99;99;99;99;99;9;7;2;262,407676045732;3;18,2451612903226;5,09677419354839;3,57974683544304;1,11317753204576
644;323;18269;2;13;2;2;2;1;3;1;1;1;99;99;99;99;99;99;9;7;2;208,027419699983;2;19,8166666666667;2,45;8,08843537414966;,732654343460323
1172;322;18270;3;13;1;2;3;1;3;1;1;1;99;99;99;99;99;99;9;7;2;189,752267763987;2;18,2451612903226;5,09677419354839;3,57974683544304;-,793940461068976
1173;327;18272;4;13;1;7;3;1;3;1;1;3;12;6;12;6;12;6;3;7;2;204,729167639631;2;11,15625;1,0625;10,5; 
1173;327;20484;4;13;1;1;3;1;3;3;4;2;12;6;12;6;12;5;3;7;2;122,674182128482;1;11,15625;1,0625;10,5;-,023524600692709
1173;326;18274;4;13;1;12;3;1;3;1;1;1;12;6;12;6;12;4;3;7;2;158,416195814402;1;11,15625;1,0625;10,5;,475794751459289
1173;327;18275;4;13;1;2;3;1;3;1;1;1;12;7;12;7;12;7;3;7;2;196,593967039874;2;11,15625;1,0625;10,5;-1,27191221441893
1174;328;18276;4;13;1;5;3;1;3;1;1;1;12;6;12;7;12;6;3;7;2;177,024890223733;2;10,5;3,05882352941176;3,43269230769231; 
1174;329;18277;4;13;1;10;3;1;3;3;4;4;12;7;12;7;12;8;3;7;2;280,61815251094;3;10,5;3,05882352941176;3,43269230769231;-1,91080142587924
1174;330;20575;3;13;1;8;3;3;3;1;1;1;12;7;12;7;12;8;3;7;2;255,694949729673;3;13,4666666666667;3,33333333333333;4,04;,822575670662604
1174;331;18278;3;13;2;12;3;1;3;3;3;3;12;6;12;6;12;6;3;7;2;187,563478140413;2;13,4666666666667;3,33333333333333;4,04; 
1174;330;18279;3;13;2;4;2;4;3;2;4;4;12;6;12;6;12;6;3;7;2;213,647723993024;2;13,4666666666667;3,33333333333333;4,04; 
1174;330;18280;3;13;1;1;2;1;3;1;1;1;12;6;12;6;12;6;3;7;2;159,501173444145;1;13,4666666666667;3,33333333333333;4,04;-1,27191221441893
1174;330;18281;3;13;2;5;3;1;3;1;1;2;12;6;12;7;12;6;3;7;2;180,338468019766;2;13,4666666666667;3,33333333333333;4,04;,837033560329372
1174;331;18282;3;13;2;3;3;1;3;1;1;1;12;6;12;4;12;6;3;7;2;181,676257687869;2;13,4666666666667;3,33333333333333;4,04;,169849669369449
1177;336;18283;3;13;2;3;2;1;3;1;1;1;12;6;12;4;12;4;3;7;2;201,731871484935;2;12,295652173913;4,28260869565217;2,87106598984772;,411934224525218
1174;331;18284;3;13;1;6;3;1;3;1;1;1;12;6;12;5;12;6;3;7;2;206,167676041497;2;13,4666666666667;3,33333333333333;4,04;,173945466948765
1175;332;18285;4;13;1;2;3;1;3;1;1;4;12;6;12;4;12;6;3;7;2;224,16581683994;3;11,5161290322581;2,70967741935484;4,25;-1,6909438718026
1173;327;18287;4;13;1;4;2;1;3;1;1;1;12;6;12;7;12;6;3;7;2;202,520348080888;2;11,15625;1,0625;10,5;-,374908803685308
1175;332;18288;4;13;1;12;2;1;3;3;2;2;12;6;12;4;12;6;3;7;2;180,338468019766;2;11,5161290322581;2,70967741935484;4,25; 
1183;354;18289;2;13;2;8;3;1;3;1;1;2;12;8;12;9;12;8;3;7;2;263,661408500529;3;14,679012345679;1;14,679012345679;-,116656394434386
1176;335;18290;2;13;1;5;2;1;3;1;1;1;12;7;12;7;12;6;4;7;2;239,767694995363;3;10,4298245614035;2,60526315789474;4,003367003367;-,116656394434386
1176;334;18291;2;13;2;7;3;1;3;1;1;1;12;9;12;8;12;7;4;7;2;257,93075204507;3;10,4298245614035;2,60526315789474;4,003367003367;,883578985715585
1177;337;18292;3;13;1;11;3;1;3;1;1;2;12;7;12;4;12;8;3;7;2;251,002781676008;3;12,295652173913;4,28260869565217;2,87106598984772;-,793940461068976
1177;336;18293;3;13;1;7;3;1;3;1;1;1;12;6;12;4;12;4;3;7;2;159,501173444145;1;12,295652173913;4,28260869565217;2,87106598984772;,993137947291521
1177;337;20576;3;13;2;9;3;1;3;1;1;1;12;7;12;6;12;8;3;7;2;279,760891692973;3;12,295652173913;4,28260869565217;2,87106598984772;-,31412646207586
1177;337;18294;3;13;1;6;2;1;3;1;1;4;12;7;12;5;12;7;3;7;2;183,005605725603;2;12,295652173913;4,28260869565217;2,87106598984772;-,503338599685825
1177;337;18295;3;13;1;5;3;1;3;1;1;1;12;6;12;4;12;6;3;7;2;207,758930302521;2;12,295652173913;4,28260869565217;2,87106598984772; 
1177;337;18296;3;13;1;8;3;1;3;1;1;1;12;6;12;5;12;7;3;7;2;140,771782689029;1;12,295652173913;4,28260869565217;2,87106598984772;-,604728323459012
1177;336;18297;3;13;2;1;4;1;1;1;3;1;12;7;12;6;12;6;3;7;2;236,3720626136;3;12,295652173913;4,28260869565217;2,87106598984772; 
1177;336;18298;3;13;1;10;3;1;3;1;1;1;12;7;12;4;12;8;3;7;2;216,346836699716;3;12,295652173913;4,28260869565217;2,87106598984772;,411934224525218
1177;337;18299;3;13;1;9;3;4;3;2;4;4;12;6;12;4;12;8;3;7;2;241,993271588137;3;12,295652173913;4,28260869565217;2,87106598984772;-1,27191221441893
1177;337;18300;3;13;1;6;2;1;3;1;1;1;12;7;12;5;12;7;3;7;2;175,797135949186;2;12,295652173913;4,28260869565217;2,87106598984772;-,604728323459012
1175;333;18301;4;13;1;6;2;1;3;3;2;2;12;6;12;8;12;6;3;7;2;213,647723993024;2;11,5161290322581;2,70967741935484;4,25;-1,27191221441893
1177;336;18302;3;13;1;12;3;1;3;1;1;1;12;6;12;6;12;6;3;7;2;235,285371403603;3;12,295652173913;4,28260869565217;2,87106598984772;1,0120087817161
652;338;18303;1;13;1;3;3;1;3;3;3;3;12;5;12;5;12;5;3;7;2;276,772568677668;3;11,7797619047619;4,40476190476191;2,67432432432432;1,8115636276852
652;339;18304;1;13;2;12;3;1;3;1;1;1;12;6;12;8;12;9;3;7;2;226,511787289489;3;11,7797619047619;4,40476190476191;2,67432432432432;,104905195307808
1262;549;18305;2;13;1;10;3;1;3;1;1;1;12;7;12;7;12;7;3;11;3;182,81300756589;2;15,1448275862069;,896551724137931;16,8923076923077;,702536085908369
1181;348;18306;1;13;1;12;3;1;3;1;1;1;6;5;12;5;7;8;3;7;2;226,15909315133;3;7,9375;1;7,9375;,66040360527997
1179;342;18307;1;13;2;5;3;1;3;1;1;1;12;6;12;7;12;5;3;7;2;201,731871484935;2;15,9596774193548;1,03225806451613;15,4609375; 
1179;343;18308;1;13;1;9;3;1;3;1;1;1;12;6;12;5;12;6;3;7;2;204,397718711396;2;15,9596774193548;1,03225806451613;15,4609375;-1,1097401490363
1179;343;18309;1;13;2;6;2;1;3;1;1;1;12;6;12;4;12;7;3;7;2;210,950682752683;2;15,9596774193548;1,03225806451613;15,4609375;,241371947896301
1180;345;18310;3;13;2;4;2;1;3;1;1;1;99;99;99;99;99;99;9;7;2;177,024890223733;2;43,5076923076923;4;10,8769230769231;,077865123080478
1180;345;18312;3;13;2;6;3;1;3;1;1;1;99;99;99;99;99;99;9;7;2;210,950682752683;2;43,5076923076923;4;10,8769230769231;-1,07329489932475
1180;345;18313;3;13;2;4;3;1;3;1;1;1;99;99;99;99;99;99;9;7;2;255,694949729673;3;43,5076923076923;4;10,8769230769231;1,17418084709874
1180;345;18314;3;13;2;7;3;1;3;1;1;1;99;99;99;99;99;99;9;7;2;201,731871484935;2;43,5076923076923;4;10,8769230769231;-1,9775768734638
1180;344;18315;3;13;1;11;3;1;3;1;1;1;99;99;99;99;99;99;9;7;2;220,703774872773;3;43,5076923076923;4;10,8769230769231;-,503338599685825
656;347;18316;3;13;1;3;3;1;3;1;1;1;12;5;12;6;12;6;3;7;2;213,647723993024;2;13,7951219512195;7,78048780487805;1,7730407523511;-,448623936496864
656;346;18317;3;13;1;5;3;1;3;1;1;1;12;7;12;5;12;7;3;7;2;220,641017778222;3;13,7951219512195;7,78048780487805;1,7730407523511;1,17418084709874
658;352;18318;1;13;2;10;3;1;3;3;3;2;99;99;99;99;99;99;9;7;2;276,926571222456;3;10,3072916666667;5,70833333333333;1,80565693430657;-,0379824903594772
1345;767;18319;3;13;2;6;3;1;3;1;1;1;99;99;99;99;99;99;9;15;4;154,292845494151;1;26,1875;1,1864406779661;22,0723214285714;-,116656394434386
658;352;18320;1;13;2;9;2;1;3;3;3;3;99;99;99;99;99;99;9;7;2;227,92322225583;3;10,3072916666667;5,70833333333333;1,80565693430657;,294751851652074
1183;353;18321;2;13;2;12;3;1;3;1;1;1;12;7;12;7;12;6;3;7;2;194,029102500732;2;14,679012345679;1;14,679012345679;-1,01251255771531
1183;354;18322;2;13;2;5;3;1;3;1;1;1;12;6;12;5;12;6;3;7;2;153,914950057483;1;14,679012345679;1;14,679012345679;-,116656394434386
1184;355;18323;4;13;2;7;3;1;3;1;1;1;12;7;12;7;12;6;3;8;2;178,004978514488;2;35,4057142857143;1,42857142857143;24,784;,743901766587695
1191;369;18324;2;13;2;9;3;1;3;1;1;1;6;8;12;9;12;9;3;8;2;200,588393399277;2;24,6902173913044;3,47826086956522;7,0984375;,464547328331917
1195;378;18325;4;13;1;10;1;1;3;3;4;4;12;6;12;5;12;6;3;8;2;227,59644646751;3;36,4470588235294;1,35294117647059;26,9391304347826;-,793940461068976
1184;356;18326;4;13;1;9;3;1;3;1;1;1;12;6;12;7;12;5;3;8;2;140,771782689029;1;35,4057142857143;1,42857142857143;24,784;,291127839821909
1186;359;18327;4;13;2;1;3;1;3;1;1;1;99;6;99;4;99;5;3;8;2;150,997759992222;1;28,1636363636364;2,81818181818182;9,99354838709678; 
1186;359;18328;4;13;2;5;3;1;3;1;1;1;99;6;11;7;99;6;3;8;2;183,34476678842;2;28,1636363636364;2,81818181818182;9,99354838709678;-,431308834949004
1186;360;18329;4;13;1;9;3;1;3;1;1;1;99;5;99;8;99;6;3;8;2;168,36402203309;1;28,1636363636364;2,81818181818182;9,99354838709678;-1,30311441909846
1187;361;18330;2;13;2;3;3;1;3;3;4;4;12;7;12;7;12;8;3;8;2;227,344988142308;3;27,7012195121951;4,21951219512195;6,5650289017341;-1,49232655670842
1187;361;18331;2;13;1;7;3;1;3;1;1;1;12;7;12;8;12;9;3;8;2;247,814668073895;3;27,7012195121951;4,21951219512195;6,5650289017341;-1,01251255771531
1188;364;18332;3;13;1;10;3;1;3;1;1;1;12;7;12;10;12;8;3;8;2;275,016460139648;3;35,621875;6,2;5,74546370967742; 
